"codendereco","rua","modulo","posicao","tipo"
"05-53-18","05","53","18",COLEÇÃO
"05-53-19","05","53","19",COLEÇÃO
"05-53-20","05","53","20",COLEÇÃO
"05-53-21","05","53","21",COLEÇÃO
"05-53-22","05","53","22",COLEÇÃO
"05-53-23","05","53","23",COLEÇÃO
"05-53-24","05","53","24",COLEÇÃO
"05-54-01","05","54","01",COLEÇÃO
"05-54-02","05","54","02",COLEÇÃO
"05-54-03","05","54","03",COLEÇÃO
"05-54-04","05","54","04",COLEÇÃO
"05-54-05","05","54","05",COLEÇÃO
"05-54-06","05","54","06",COLEÇÃO
"05-54-07","05","54","07",COLEÇÃO
"05-54-08","05","54","08",COLEÇÃO
"05-54-09","05","54","09",COLEÇÃO
"05-54-10","05","54","10",COLEÇÃO
"05-54-11","05","54","11",COLEÇÃO
"05-54-12","05","54","12",COLEÇÃO
"05-54-13","05","54","13",COLEÇÃO
"05-54-14","05","54","14",COLEÇÃO
"05-54-15","05","54","15",COLEÇÃO
"05-54-16","05","54","16",COLEÇÃO
"05-54-17","05","54","17",COLEÇÃO
"05-54-18","05","54","18",COLEÇÃO
"05-54-19","05","54","19",COLEÇÃO
"05-54-20","05","54","20",COLEÇÃO
"05-54-21","05","54","21",COLEÇÃO
"05-54-22","05","54","22",COLEÇÃO
"05-54-23","05","54","23",COLEÇÃO
"05-54-24","05","54","24",COLEÇÃO
"05-55-01","05","55","01",COLEÇÃO
"05-55-02","05","55","02",COLEÇÃO
"05-55-03","05","55","03",COLEÇÃO
"05-55-04","05","55","04",COLEÇÃO
"05-55-05","05","55","05",COLEÇÃO
"05-55-06","05","55","06",COLEÇÃO
"05-55-07","05","55","07",COLEÇÃO
"05-55-08","05","55","08",COLEÇÃO
"05-55-09","05","55","09",COLEÇÃO
"05-55-10","05","55","10",COLEÇÃO
"05-55-11","05","55","11",COLEÇÃO
"05-55-12","05","55","12",COLEÇÃO
"05-55-13","05","55","13",COLEÇÃO
"05-55-14","05","55","14",COLEÇÃO
"05-55-15","05","55","15",COLEÇÃO
"05-55-16","05","55","16",COLEÇÃO
"05-55-17","05","55","17",COLEÇÃO
"05-55-18","05","55","18",COLEÇÃO
"05-55-19","05","55","19",COLEÇÃO
"05-55-20","05","55","20",COLEÇÃO
"05-55-21","05","55","21",COLEÇÃO
"05-55-22","05","55","22",COLEÇÃO
"05-55-23","05","55","23",COLEÇÃO
"05-55-24","05","55","24",COLEÇÃO
"05-56-01","05","56","01",COLEÇÃO
"05-56-02","05","56","02",COLEÇÃO
"05-56-03","05","56","03",COLEÇÃO
"05-56-04","05","56","04",COLEÇÃO
"05-56-05","05","56","05",COLEÇÃO
"05-56-06","05","56","06",COLEÇÃO
"05-56-07","05","56","07",COLEÇÃO
"05-56-08","05","56","08",COLEÇÃO
"05-56-09","05","56","09",COLEÇÃO
"05-56-10","05","56","10",COLEÇÃO
"05-56-11","05","56","11",COLEÇÃO
"05-56-12","05","56","12",COLEÇÃO
"05-56-13","05","56","13",COLEÇÃO
"05-56-14","05","56","14",COLEÇÃO
"05-56-15","05","56","15",COLEÇÃO
"05-56-16","05","56","16",COLEÇÃO
"05-56-17","05","56","17",COLEÇÃO
"05-56-18","05","56","18",COLEÇÃO
"05-56-19","05","56","19",COLEÇÃO
"05-56-20","05","56","20",COLEÇÃO
"05-56-21","05","56","21",COLEÇÃO
"05-56-22","05","56","22",COLEÇÃO
"05-56-23","05","56","23",COLEÇÃO
"05-56-24","05","56","24",COLEÇÃO
"05-57-01","05","57","01",COLEÇÃO
"05-57-02","05","57","02",COLEÇÃO
"05-57-03","05","57","03",COLEÇÃO
"05-57-04","05","57","04",COLEÇÃO
"05-57-05","05","57","05",COLEÇÃO
"05-57-06","05","57","06",COLEÇÃO
"05-57-07","05","57","07",COLEÇÃO
"05-57-08","05","57","08",COLEÇÃO
"05-57-09","05","57","09",COLEÇÃO
"05-57-10","05","57","10",COLEÇÃO
"05-57-11","05","57","11",COLEÇÃO
"05-57-12","05","57","12",COLEÇÃO
"05-57-13","05","57","13",COLEÇÃO
"05-57-14","05","57","14",COLEÇÃO
"05-57-15","05","57","15",COLEÇÃO
"05-57-16","05","57","16",COLEÇÃO
"05-57-17","05","57","17",COLEÇÃO
"05-57-18","05","57","18",COLEÇÃO
"05-57-19","05","57","19",COLEÇÃO
"05-57-20","05","57","20",COLEÇÃO
"05-57-21","05","57","21",COLEÇÃO
"05-57-22","05","57","22",COLEÇÃO
"05-57-23","05","57","23",COLEÇÃO
"05-57-24","05","57","24",COLEÇÃO
"05-58-01","05","58","01",COLEÇÃO
"05-58-02","05","58","02",COLEÇÃO
"05-58-03","05","58","03",COLEÇÃO
"05-58-04","05","58","04",COLEÇÃO
"05-58-05","05","58","05",COLEÇÃO
"05-58-06","05","58","06",COLEÇÃO
"05-58-07","05","58","07",COLEÇÃO
"05-58-08","05","58","08",COLEÇÃO
"05-58-09","05","58","09",COLEÇÃO
"05-58-10","05","58","10",COLEÇÃO
"05-58-11","05","58","11",COLEÇÃO
"05-58-12","05","58","12",COLEÇÃO
"05-58-13","05","58","13",COLEÇÃO
"05-58-14","05","58","14",COLEÇÃO
"05-58-15","05","58","15",COLEÇÃO
"05-58-16","05","58","16",COLEÇÃO
"05-58-17","05","58","17",COLEÇÃO
"05-58-18","05","58","18",COLEÇÃO
"05-58-19","05","58","19",COLEÇÃO
"05-58-20","05","58","20",COLEÇÃO
"05-58-21","05","58","21",COLEÇÃO
"05-58-22","05","58","22",COLEÇÃO
"05-58-23","05","58","23",COLEÇÃO
"05-58-24","05","58","24",COLEÇÃO
"05-59-01","05","59","01",COLEÇÃO
"05-59-02","05","59","02",COLEÇÃO
"05-59-03","05","59","03",COLEÇÃO
"05-59-04","05","59","04",COLEÇÃO
"05-59-05","05","59","05",COLEÇÃO
"05-59-06","05","59","06",COLEÇÃO
"05-59-07","05","59","07",COLEÇÃO
"05-59-08","05","59","08",COLEÇÃO
"05-59-09","05","59","09",COLEÇÃO
"05-59-10","05","59","10",COLEÇÃO
"05-59-11","05","59","11",COLEÇÃO
"05-59-12","05","59","12",COLEÇÃO
"05-59-13","05","59","13",COLEÇÃO
"05-59-14","05","59","14",COLEÇÃO
"05-59-15","05","59","15",COLEÇÃO
"05-59-16","05","59","16",COLEÇÃO
"05-59-17","05","59","17",COLEÇÃO
"05-59-18","05","59","18",COLEÇÃO
"05-59-19","05","59","19",COLEÇÃO
"05-59-20","05","59","20",COLEÇÃO
"05-59-21","05","59","21",COLEÇÃO
"05-59-22","05","59","22",COLEÇÃO
"05-59-23","05","59","23",COLEÇÃO
"05-59-24","05","59","24",COLEÇÃO
"05-60-01","05","60","01",COLEÇÃO
"05-60-02","05","60","02",COLEÇÃO
"05-60-03","05","60","03",COLEÇÃO
"05-60-04","05","60","04",COLEÇÃO
"05-60-05","05","60","05",COLEÇÃO
"05-60-06","05","60","06",COLEÇÃO
"05-60-07","05","60","07",COLEÇÃO
"05-60-08","05","60","08",COLEÇÃO
"05-60-09","05","60","09",COLEÇÃO
"05-60-10","05","60","10",COLEÇÃO
"05-60-11","05","60","11",COLEÇÃO
"05-60-12","05","60","12",COLEÇÃO
"05-60-13","05","60","13",COLEÇÃO
"05-60-14","05","60","14",COLEÇÃO
"05-60-15","05","60","15",COLEÇÃO
"05-60-16","05","60","16",COLEÇÃO
"05-60-17","05","60","17",COLEÇÃO
"05-60-18","05","60","18",COLEÇÃO
"05-60-19","05","60","19",COLEÇÃO
"05-60-20","05","60","20",COLEÇÃO
"05-60-21","05","60","21",COLEÇÃO
"05-60-22","05","60","22",COLEÇÃO
"05-60-23","05","60","23",COLEÇÃO
"05-60-24","05","60","24",COLEÇÃO
"05-61-01","05","61","01",COLEÇÃO
"05-61-02","05","61","02",COLEÇÃO
"05-61-03","05","61","03",COLEÇÃO
"05-61-04","05","61","04",COLEÇÃO
"05-61-05","05","61","05",COLEÇÃO
"05-61-06","05","61","06",COLEÇÃO
"05-61-07","05","61","07",COLEÇÃO
"05-61-08","05","61","08",COLEÇÃO
"05-61-09","05","61","09",COLEÇÃO
"05-61-10","05","61","10",COLEÇÃO
"05-61-11","05","61","11",COLEÇÃO
"05-61-12","05","61","12",COLEÇÃO
"05-61-13","05","61","13",COLEÇÃO
"05-61-14","05","61","14",COLEÇÃO
"05-61-15","05","61","15",COLEÇÃO
"05-61-16","05","61","16",COLEÇÃO
"05-61-17","05","61","17",COLEÇÃO
"05-61-18","05","61","18",COLEÇÃO
"05-61-19","05","61","19",COLEÇÃO
"05-61-20","05","61","20",COLEÇÃO
"05-61-21","05","61","21",COLEÇÃO
"05-61-22","05","61","22",COLEÇÃO
"05-61-23","05","61","23",COLEÇÃO
"05-61-24","05","61","24",COLEÇÃO
"05-62-01","05","62","01",COLEÇÃO
"05-62-02","05","62","02",COLEÇÃO
"05-62-03","05","62","03",COLEÇÃO
"05-62-04","05","62","04",COLEÇÃO
"05-62-05","05","62","05",COLEÇÃO
"05-62-06","05","62","06",COLEÇÃO
"05-62-07","05","62","07",COLEÇÃO
"05-62-08","05","62","08",COLEÇÃO
"05-62-09","05","62","09",COLEÇÃO
"05-62-10","05","62","10",COLEÇÃO
"05-62-11","05","62","11",COLEÇÃO
"05-62-12","05","62","12",COLEÇÃO
"05-62-13","05","62","13",COLEÇÃO
"05-62-14","05","62","14",COLEÇÃO
"05-62-15","05","62","15",COLEÇÃO
"05-62-16","05","62","16",COLEÇÃO
"05-62-17","05","62","17",COLEÇÃO
"05-62-18","05","62","18",COLEÇÃO
"05-62-19","05","62","19",COLEÇÃO
"05-62-20","05","62","20",COLEÇÃO
"05-62-21","05","62","21",COLEÇÃO
"05-62-22","05","62","22",COLEÇÃO
"05-62-23","05","62","23",COLEÇÃO
"05-62-24","05","62","24",COLEÇÃO
"05-63-01","05","63","01",COLEÇÃO
"05-63-02","05","63","02",COLEÇÃO
"05-63-03","05","63","03",COLEÇÃO
"05-63-04","05","63","04",COLEÇÃO
"05-63-05","05","63","05",COLEÇÃO
"05-63-06","05","63","06",COLEÇÃO
"05-63-07","05","63","07",COLEÇÃO
"05-63-08","05","63","08",COLEÇÃO
"05-63-09","05","63","09",COLEÇÃO
"05-63-10","05","63","10",COLEÇÃO
"05-63-11","05","63","11",COLEÇÃO
"05-63-12","05","63","12",COLEÇÃO
"05-63-13","05","63","13",COLEÇÃO
"05-63-14","05","63","14",COLEÇÃO
"05-63-15","05","63","15",COLEÇÃO
"05-63-16","05","63","16",COLEÇÃO
"05-63-17","05","63","17",COLEÇÃO
"05-63-18","05","63","18",COLEÇÃO
"05-63-19","05","63","19",COLEÇÃO
"05-63-20","05","63","20",COLEÇÃO
"05-63-21","05","63","21",COLEÇÃO
"05-63-22","05","63","22",COLEÇÃO
"05-63-23","05","63","23",COLEÇÃO
"05-63-24","05","63","24",COLEÇÃO
"05-64-01","05","64","01",COLEÇÃO
"05-64-02","05","64","02",COLEÇÃO
"05-64-03","05","64","03",COLEÇÃO
"05-64-04","05","64","04",COLEÇÃO
"05-64-05","05","64","05",COLEÇÃO
"05-64-06","05","64","06",COLEÇÃO
"05-64-07","05","64","07",COLEÇÃO
"05-64-08","05","64","08",COLEÇÃO
"05-64-09","05","64","09",COLEÇÃO
"05-64-10","05","64","10",COLEÇÃO
"05-64-11","05","64","11",COLEÇÃO
"05-64-12","05","64","12",COLEÇÃO
"05-64-13","05","64","13",COLEÇÃO
"05-64-14","05","64","14",COLEÇÃO
"05-64-15","05","64","15",COLEÇÃO
"05-64-16","05","64","16",COLEÇÃO
"05-64-17","05","64","17",COLEÇÃO
"05-64-18","05","64","18",COLEÇÃO
"05-64-19","05","64","19",COLEÇÃO
"05-64-20","05","64","20",COLEÇÃO
"05-64-21","05","64","21",COLEÇÃO
"05-64-22","05","64","22",COLEÇÃO
"05-64-23","05","64","23",COLEÇÃO
"05-64-24","05","64","24",COLEÇÃO
"05-65-01","05","65","01",COLEÇÃO
"05-65-02","05","65","02",COLEÇÃO
"05-65-03","05","65","03",COLEÇÃO
"05-65-04","05","65","04",COLEÇÃO
"05-65-05","05","65","05",COLEÇÃO
"05-65-06","05","65","06",COLEÇÃO
"05-65-07","05","65","07",COLEÇÃO
"05-65-08","05","65","08",COLEÇÃO
"05-65-09","05","65","09",COLEÇÃO
"05-65-10","05","65","10",COLEÇÃO
"05-65-11","05","65","11",COLEÇÃO
"05-65-12","05","65","12",COLEÇÃO
"05-65-13","05","65","13",COLEÇÃO
"05-65-14","05","65","14",COLEÇÃO
"05-65-15","05","65","15",COLEÇÃO
"05-65-16","05","65","16",COLEÇÃO
"05-65-17","05","65","17",COLEÇÃO
"05-65-18","05","65","18",COLEÇÃO
"05-65-19","05","65","19",COLEÇÃO
"05-65-20","05","65","20",COLEÇÃO
"05-65-21","05","65","21",COLEÇÃO
"05-65-22","05","65","22",COLEÇÃO
"05-65-23","05","65","23",COLEÇÃO
"05-65-24","05","65","24",COLEÇÃO
"05-66-01","05","66","01",COLEÇÃO
"05-66-02","05","66","02",COLEÇÃO
"05-66-03","05","66","03",COLEÇÃO
"05-66-04","05","66","04",COLEÇÃO
"05-66-05","05","66","05",COLEÇÃO
"05-66-06","05","66","06",COLEÇÃO
"05-66-07","05","66","07",COLEÇÃO
"05-66-08","05","66","08",COLEÇÃO
"05-66-09","05","66","09",COLEÇÃO
"05-66-10","05","66","10",COLEÇÃO
"05-66-11","05","66","11",COLEÇÃO
"05-66-12","05","66","12",COLEÇÃO
"05-66-13","05","66","13",COLEÇÃO
"05-66-14","05","66","14",COLEÇÃO
"05-66-15","05","66","15",COLEÇÃO
"05-66-16","05","66","16",COLEÇÃO
"05-66-17","05","66","17",COLEÇÃO
"05-66-18","05","66","18",COLEÇÃO
"05-66-19","05","66","19",COLEÇÃO
"05-66-20","05","66","20",COLEÇÃO
"05-66-21","05","66","21",COLEÇÃO
"05-66-22","05","66","22",COLEÇÃO
"05-66-23","05","66","23",COLEÇÃO
"05-66-24","05","66","24",COLEÇÃO
"05-67-01","05","67","01",COLEÇÃO
"05-67-02","05","67","02",COLEÇÃO
"05-67-03","05","67","03",COLEÇÃO
"05-67-04","05","67","04",COLEÇÃO
"05-67-05","05","67","05",COLEÇÃO
"05-67-06","05","67","06",COLEÇÃO
"05-67-07","05","67","07",COLEÇÃO
"05-67-08","05","67","08",COLEÇÃO
"05-67-09","05","67","09",COLEÇÃO
"05-67-10","05","67","10",COLEÇÃO
"05-67-11","05","67","11",COLEÇÃO
"05-67-12","05","67","12",COLEÇÃO
"05-67-13","05","67","13",COLEÇÃO
"05-67-14","05","67","14",COLEÇÃO
"05-67-15","05","67","15",COLEÇÃO
"05-67-16","05","67","16",COLEÇÃO
"05-67-17","05","67","17",COLEÇÃO
"05-67-18","05","67","18",COLEÇÃO
"05-67-19","05","67","19",COLEÇÃO
"05-67-20","05","67","20",COLEÇÃO
"05-67-21","05","67","21",COLEÇÃO
"05-67-22","05","67","22",COLEÇÃO
"05-67-23","05","67","23",COLEÇÃO
"05-67-24","05","67","24",COLEÇÃO
"05-68-01","05","68","01",COLEÇÃO
"05-68-02","05","68","02",COLEÇÃO
"05-68-03","05","68","03",COLEÇÃO
"05-68-04","05","68","04",COLEÇÃO
"05-68-05","05","68","05",COLEÇÃO
"05-68-06","05","68","06",COLEÇÃO
"05-68-07","05","68","07",COLEÇÃO
"05-68-08","05","68","08",COLEÇÃO
"05-68-09","05","68","09",COLEÇÃO
"05-68-10","05","68","10",COLEÇÃO
"05-68-11","05","68","11",COLEÇÃO
"05-68-12","05","68","12",COLEÇÃO
"05-68-13","05","68","13",COLEÇÃO
"05-68-14","05","68","14",COLEÇÃO
"05-68-15","05","68","15",COLEÇÃO
"05-68-16","05","68","16",COLEÇÃO
"05-68-17","05","68","17",COLEÇÃO
"05-68-18","05","68","18",COLEÇÃO
"05-68-19","05","68","19",COLEÇÃO
"05-68-20","05","68","20",COLEÇÃO
"05-68-21","05","68","21",COLEÇÃO
"05-68-22","05","68","22",COLEÇÃO
"05-68-23","05","68","23",COLEÇÃO
"05-68-24","05","68","24",COLEÇÃO
"05-69-01","05","69","01",COLEÇÃO
"05-69-02","05","69","02",COLEÇÃO
"05-69-03","05","69","03",COLEÇÃO
"05-69-04","05","69","04",COLEÇÃO
"05-69-05","05","69","05",COLEÇÃO
"05-69-06","05","69","06",COLEÇÃO
"05-69-07","05","69","07",COLEÇÃO
"05-69-08","05","69","08",COLEÇÃO
"05-69-09","05","69","09",COLEÇÃO
"05-69-10","05","69","10",COLEÇÃO
"05-69-11","05","69","11",COLEÇÃO
"05-69-12","05","69","12",COLEÇÃO
"05-69-13","05","69","13",COLEÇÃO
"05-69-14","05","69","14",COLEÇÃO
"05-69-15","05","69","15",COLEÇÃO
"05-69-16","05","69","16",COLEÇÃO
"05-69-17","05","69","17",COLEÇÃO
"05-69-18","05","69","18",COLEÇÃO
"05-69-19","05","69","19",COLEÇÃO
"05-69-20","05","69","20",COLEÇÃO
"05-69-21","05","69","21",COLEÇÃO
"05-69-22","05","69","22",COLEÇÃO
"05-69-23","05","69","23",COLEÇÃO
"05-69-24","05","69","24",COLEÇÃO
"05-70-01","05","70","01",COLEÇÃO
"05-70-02","05","70","02",COLEÇÃO
"05-70-03","05","70","03",COLEÇÃO
"05-70-04","05","70","04",COLEÇÃO
"05-70-05","05","70","05",COLEÇÃO
"05-70-06","05","70","06",COLEÇÃO
"05-70-07","05","70","07",COLEÇÃO
"05-70-08","05","70","08",COLEÇÃO
"05-70-09","05","70","09",COLEÇÃO
"05-70-10","05","70","10",COLEÇÃO
"05-70-11","05","70","11",COLEÇÃO
"05-70-12","05","70","12",COLEÇÃO
"05-70-13","05","70","13",COLEÇÃO
"05-70-14","05","70","14",COLEÇÃO
"05-70-15","05","70","15",COLEÇÃO
"05-70-16","05","70","16",COLEÇÃO
"05-70-17","05","70","17",COLEÇÃO
"05-70-18","05","70","18",COLEÇÃO
"05-70-19","05","70","19",COLEÇÃO
"05-70-20","05","70","20",COLEÇÃO
"05-70-21","05","70","21",COLEÇÃO
"05-70-22","05","70","22",COLEÇÃO
"05-70-23","05","70","23",COLEÇÃO
"05-70-24","05","70","24",COLEÇÃO
"05-71-01","05","71","01",COLEÇÃO
"05-71-02","05","71","02",COLEÇÃO
"05-71-03","05","71","03",COLEÇÃO
"05-71-04","05","71","04",COLEÇÃO
"05-71-05","05","71","05",COLEÇÃO
"05-71-06","05","71","06",COLEÇÃO
"05-71-07","05","71","07",COLEÇÃO
"05-71-08","05","71","08",COLEÇÃO
"05-71-09","05","71","09",COLEÇÃO
"05-71-10","05","71","10",COLEÇÃO
"05-71-11","05","71","11",COLEÇÃO
"05-71-12","05","71","12",COLEÇÃO
"05-71-13","05","71","13",COLEÇÃO
"05-71-14","05","71","14",COLEÇÃO
"05-71-15","05","71","15",COLEÇÃO
"05-71-16","05","71","16",COLEÇÃO
"05-71-17","05","71","17",COLEÇÃO
"05-71-18","05","71","18",COLEÇÃO
"05-71-19","05","71","19",COLEÇÃO
"05-71-20","05","71","20",COLEÇÃO
"05-71-21","05","71","21",COLEÇÃO
"05-71-22","05","71","22",COLEÇÃO
"05-71-23","05","71","23",COLEÇÃO
"05-71-24","05","71","24",COLEÇÃO
"05-72-01","05","72","01",COLEÇÃO
"05-72-02","05","72","02",COLEÇÃO
"05-72-03","05","72","03",COLEÇÃO
"05-72-04","05","72","04",COLEÇÃO
"05-72-05","05","72","05",COLEÇÃO
"05-72-06","05","72","06",COLEÇÃO
"05-72-07","05","72","07",COLEÇÃO
"05-72-08","05","72","08",COLEÇÃO
"05-72-09","05","72","09",COLEÇÃO
"05-72-10","05","72","10",COLEÇÃO
"05-72-11","05","72","11",COLEÇÃO
"05-72-12","05","72","12",COLEÇÃO
"05-72-13","05","72","13",COLEÇÃO
"05-72-14","05","72","14",COLEÇÃO
"05-72-15","05","72","15",COLEÇÃO
"05-72-16","05","72","16",COLEÇÃO
"05-72-17","05","72","17",COLEÇÃO
"05-72-18","05","72","18",COLEÇÃO
"05-72-19","05","72","19",COLEÇÃO
"05-72-20","05","72","20",COLEÇÃO
"05-72-21","05","72","21",COLEÇÃO
"05-72-22","05","72","22",COLEÇÃO
"05-72-23","05","72","23",COLEÇÃO
"05-72-24","05","72","24",COLEÇÃO
"05-73-01","05","73","01",COLEÇÃO
"05-73-02","05","73","02",COLEÇÃO
"05-73-03","05","73","03",COLEÇÃO
"05-73-04","05","73","04",COLEÇÃO
"05-73-05","05","73","05",COLEÇÃO
"05-73-06","05","73","06",COLEÇÃO
"05-73-07","05","73","07",COLEÇÃO
"05-73-08","05","73","08",COLEÇÃO
"05-73-09","05","73","09",COLEÇÃO
"05-73-10","05","73","10",COLEÇÃO
"05-73-11","05","73","11",COLEÇÃO
"05-73-12","05","73","12",COLEÇÃO
"05-73-13","05","73","13",COLEÇÃO
"05-73-14","05","73","14",COLEÇÃO
"05-73-15","05","73","15",COLEÇÃO
"05-73-16","05","73","16",COLEÇÃO
"05-73-17","05","73","17",COLEÇÃO
"05-73-18","05","73","18",COLEÇÃO
"05-73-19","05","73","19",COLEÇÃO
"05-73-20","05","73","20",COLEÇÃO
"05-73-21","05","73","21",COLEÇÃO
"05-73-22","05","73","22",COLEÇÃO
"05-73-23","05","73","23",COLEÇÃO
"05-73-24","05","73","24",COLEÇÃO
"05-74-01","05","74","01",COLEÇÃO
"05-74-02","05","74","02",COLEÇÃO
"05-74-03","05","74","03",COLEÇÃO
"05-74-04","05","74","04",COLEÇÃO
"05-74-05","05","74","05",COLEÇÃO
"05-74-06","05","74","06",COLEÇÃO
"05-74-07","05","74","07",COLEÇÃO
"05-74-08","05","74","08",COLEÇÃO
"05-74-09","05","74","09",COLEÇÃO
"05-74-10","05","74","10",COLEÇÃO
"05-74-11","05","74","11",COLEÇÃO
"05-74-12","05","74","12",COLEÇÃO
"05-74-13","05","74","13",COLEÇÃO
"05-74-14","05","74","14",COLEÇÃO
"05-74-15","05","74","15",COLEÇÃO
"05-74-16","05","74","16",COLEÇÃO
"05-74-17","05","74","17",COLEÇÃO
"05-74-18","05","74","18",COLEÇÃO
"05-74-19","05","74","19",COLEÇÃO
"05-74-20","05","74","20",COLEÇÃO
"05-74-21","05","74","21",COLEÇÃO
"05-74-22","05","74","22",COLEÇÃO
"05-74-23","05","74","23",COLEÇÃO
"05-74-24","05","74","24",COLEÇÃO
"05-75-01","05","75","01",COLEÇÃO
"05-75-02","05","75","02",COLEÇÃO
"05-75-03","05","75","03",COLEÇÃO
"05-75-04","05","75","04",COLEÇÃO
"05-75-05","05","75","05",COLEÇÃO
"05-75-06","05","75","06",COLEÇÃO
"05-75-07","05","75","07",COLEÇÃO
"05-75-08","05","75","08",COLEÇÃO
"05-75-09","05","75","09",COLEÇÃO
"05-75-10","05","75","10",COLEÇÃO
"05-75-11","05","75","11",COLEÇÃO
"05-75-12","05","75","12",COLEÇÃO
"05-75-13","05","75","13",COLEÇÃO
"05-75-14","05","75","14",COLEÇÃO
"05-75-15","05","75","15",COLEÇÃO
"05-75-16","05","75","16",COLEÇÃO
"05-75-17","05","75","17",COLEÇÃO
"05-75-18","05","75","18",COLEÇÃO
"05-75-19","05","75","19",COLEÇÃO
"05-75-20","05","75","20",COLEÇÃO
"05-75-21","05","75","21",COLEÇÃO
"05-75-22","05","75","22",COLEÇÃO
"05-75-23","05","75","23",COLEÇÃO
"05-75-24","05","75","24",COLEÇÃO
"05-76-01","05","76","01",COLEÇÃO
"05-76-02","05","76","02",COLEÇÃO
"05-76-03","05","76","03",COLEÇÃO
"05-76-04","05","76","04",COLEÇÃO
"05-76-05","05","76","05",COLEÇÃO
"05-76-06","05","76","06",COLEÇÃO
"05-76-07","05","76","07",COLEÇÃO
"05-76-08","05","76","08",COLEÇÃO
"05-76-09","05","76","09",COLEÇÃO
"05-76-10","05","76","10",COLEÇÃO
"05-76-11","05","76","11",COLEÇÃO
"05-76-12","05","76","12",COLEÇÃO
"05-76-13","05","76","13",COLEÇÃO
"05-76-14","05","76","14",COLEÇÃO
"05-76-15","05","76","15",COLEÇÃO
"05-76-16","05","76","16",COLEÇÃO
"05-76-17","05","76","17",COLEÇÃO
"05-76-18","05","76","18",COLEÇÃO
"05-76-19","05","76","19",COLEÇÃO
"05-76-20","05","76","20",COLEÇÃO
"05-76-21","05","76","21",COLEÇÃO
"05-76-22","05","76","22",COLEÇÃO
"05-76-23","05","76","23",COLEÇÃO
"05-76-24","05","76","24",COLEÇÃO
"05-77-01","05","77","01",COLEÇÃO
"05-77-02","05","77","02",COLEÇÃO
"05-77-03","05","77","03",COLEÇÃO
"05-77-04","05","77","04",COLEÇÃO
"05-77-05","05","77","05",COLEÇÃO
"05-77-06","05","77","06",COLEÇÃO
"05-77-07","05","77","07",COLEÇÃO
"05-77-08","05","77","08",COLEÇÃO
"05-77-09","05","77","09",COLEÇÃO
"05-77-10","05","77","10",COLEÇÃO
"05-77-11","05","77","11",COLEÇÃO
"05-77-12","05","77","12",COLEÇÃO
"05-77-13","05","77","13",COLEÇÃO
"05-77-14","05","77","14",COLEÇÃO
"05-77-15","05","77","15",COLEÇÃO
"05-77-16","05","77","16",COLEÇÃO
"05-77-17","05","77","17",COLEÇÃO
"05-77-18","05","77","18",COLEÇÃO
"05-77-19","05","77","19",COLEÇÃO
"05-77-20","05","77","20",COLEÇÃO
"05-77-21","05","77","21",COLEÇÃO
"05-77-22","05","77","22",COLEÇÃO
"05-77-23","05","77","23",COLEÇÃO
"05-77-24","05","77","24",COLEÇÃO
"05-78-01","05","78","01",COLEÇÃO
"05-78-02","05","78","02",COLEÇÃO
"05-78-03","05","78","03",COLEÇÃO
"05-78-04","05","78","04",COLEÇÃO
"05-78-05","05","78","05",COLEÇÃO
"05-78-06","05","78","06",COLEÇÃO
"05-78-07","05","78","07",COLEÇÃO
"05-78-08","05","78","08",COLEÇÃO
"05-78-09","05","78","09",COLEÇÃO
"05-78-10","05","78","10",COLEÇÃO
"05-78-11","05","78","11",COLEÇÃO
"05-78-12","05","78","12",COLEÇÃO
"05-78-13","05","78","13",COLEÇÃO
"05-78-14","05","78","14",COLEÇÃO
"05-78-15","05","78","15",COLEÇÃO
"05-78-16","05","78","16",COLEÇÃO
"05-78-17","05","78","17",COLEÇÃO
"05-78-18","05","78","18",COLEÇÃO
"05-78-19","05","78","19",COLEÇÃO
"05-78-20","05","78","20",COLEÇÃO
"05-78-21","05","78","21",COLEÇÃO
"05-78-22","05","78","22",COLEÇÃO
"05-78-23","05","78","23",COLEÇÃO
"05-78-24","05","78","24",COLEÇÃO
"05-79-01","05","79","01",COLEÇÃO
"05-79-02","05","79","02",COLEÇÃO
"05-79-03","05","79","03",COLEÇÃO
"05-79-04","05","79","04",COLEÇÃO
"05-79-05","05","79","05",COLEÇÃO
"05-79-06","05","79","06",COLEÇÃO
"05-79-07","05","79","07",COLEÇÃO
"05-79-08","05","79","08",COLEÇÃO
"05-79-09","05","79","09",COLEÇÃO
"05-79-10","05","79","10",COLEÇÃO
"05-79-11","05","79","11",COLEÇÃO
"05-79-12","05","79","12",COLEÇÃO
"05-79-13","05","79","13",COLEÇÃO
"05-79-14","05","79","14",COLEÇÃO
"05-79-15","05","79","15",COLEÇÃO
"05-79-16","05","79","16",COLEÇÃO
"05-79-17","05","79","17",COLEÇÃO
"05-79-18","05","79","18",COLEÇÃO
"05-79-19","05","79","19",COLEÇÃO
"05-79-20","05","79","20",COLEÇÃO
"05-79-21","05","79","21",COLEÇÃO
"05-79-22","05","79","22",COLEÇÃO
"05-79-23","05","79","23",COLEÇÃO
"05-79-24","05","79","24",COLEÇÃO
"05-80-01","05","80","01",COLEÇÃO
"05-80-02","05","80","02",COLEÇÃO
"05-80-03","05","80","03",COLEÇÃO
"05-80-04","05","80","04",COLEÇÃO
