"codendereco","rua","modulo","posicao","tipo"
"08-49-03","08","49","03",COLEÇÃO
"08-49-04","08","49","04",COLEÇÃO
"08-49-05","08","49","05",COLEÇÃO
"08-49-06","08","49","06",COLEÇÃO
"08-49-07","08","49","07",COLEÇÃO
"08-49-08","08","49","08",COLEÇÃO
"08-49-09","08","49","09",COLEÇÃO
"08-50-01","08","50","01",COLEÇÃO
"08-55-10","08","55","10",COLEÇÃO
"08-55-11","08","55","11",COLEÇÃO
"08-55-12","08","55","12",COLEÇÃO
"08-55-13","08","55","13",COLEÇÃO
"08-55-14","08","55","14",COLEÇÃO
"08-55-15","08","55","15",COLEÇÃO
"08-55-16","08","55","16",COLEÇÃO
"08-55-17","08","55","17",COLEÇÃO
"08-50-02","08","50","02",COLEÇÃO
"08-50-03","08","50","03",COLEÇÃO
"08-50-04","08","50","04",COLEÇÃO
"08-50-05","08","50","05",COLEÇÃO
"08-50-06","08","50","06",COLEÇÃO
"08-50-07","08","50","07",COLEÇÃO
"08-50-08","08","50","08",COLEÇÃO
"08-50-09","08","50","09",COLEÇÃO
"08-51-01","08","51","01",COLEÇÃO
"08-56-10","08","56","10",COLEÇÃO
"08-56-11","08","56","11",COLEÇÃO
"08-56-12","08","56","12",COLEÇÃO
"08-56-13","08","56","13",COLEÇÃO
"08-56-14","08","56","14",COLEÇÃO
"19-36-01","19","36","01",COLEÇÃO
"08-56-15","08","56","15",COLEÇÃO
"08-56-16","08","56","16",COLEÇÃO
"08-56-17","08","56","17",COLEÇÃO
"08-51-02","08","51","02",COLEÇÃO
"08-51-03","08","51","03",COLEÇÃO
"08-51-04","08","51","04",COLEÇÃO
"08-51-05","08","51","05",COLEÇÃO
"08-51-06","08","51","06",COLEÇÃO
"08-51-07","08","51","07",COLEÇÃO
"08-51-08","08","51","08",COLEÇÃO
"08-51-09","08","51","09",COLEÇÃO
"08-52-01","08","52","01",COLEÇÃO
"08-57-10","08","57","10",COLEÇÃO
"08-57-11","08","57","11",COLEÇÃO
"08-57-12","08","57","12",COLEÇÃO
"08-57-13","08","57","13",COLEÇÃO
"08-57-14","08","57","14",COLEÇÃO
"08-57-15","08","57","15",COLEÇÃO
"08-57-16","08","57","16",COLEÇÃO
"08-57-17","08","57","17",COLEÇÃO
"08-52-02","08","52","02",COLEÇÃO
"08-52-03","08","52","03",COLEÇÃO
"08-52-04","08","52","04",COLEÇÃO
"08-52-05","08","52","05",COLEÇÃO
"08-52-06","08","52","06",COLEÇÃO
"08-52-07","08","52","07",COLEÇÃO
"08-52-08","08","52","08",COLEÇÃO
"08-52-09","08","52","09",COLEÇÃO
"08-53-01","08","53","01",COLEÇÃO
"08-58-10","08","58","10",COLEÇÃO
"08-58-11","08","58","11",COLEÇÃO
"08-58-12","08","58","12",COLEÇÃO
"08-58-13","08","58","13",COLEÇÃO
"08-58-14","08","58","14",COLEÇÃO
"08-58-15","08","58","15",COLEÇÃO
"08-58-16","08","58","16",COLEÇÃO
"08-58-17","08","58","17",COLEÇÃO
"08-53-02","08","53","02",COLEÇÃO
"08-53-03","08","53","03",COLEÇÃO
"08-53-04","08","53","04",COLEÇÃO
"08-53-05","08","53","05",COLEÇÃO
"08-53-06","08","53","06",COLEÇÃO
"08-53-07","08","53","07",COLEÇÃO
"08-53-08","08","53","08",COLEÇÃO
"08-53-09","08","53","09",COLEÇÃO
"08-59-10","08","59","10",COLEÇÃO
"08-59-11","08","59","11",COLEÇÃO
"08-59-12","08","59","12",COLEÇÃO
"08-59-13","08","59","13",COLEÇÃO
"08-59-14","08","59","14",COLEÇÃO
"08-59-15","08","59","15",COLEÇÃO
"08-59-16","08","59","16",COLEÇÃO
"08-59-17","08","59","17",COLEÇÃO
"08-54-01","08","54","01",COLEÇÃO
"08-54-02","08","54","02",COLEÇÃO
"08-54-03","08","54","03",COLEÇÃO
"08-54-04","08","54","04",COLEÇÃO
"08-54-05","08","54","05",COLEÇÃO
"08-54-06","08","54","06",COLEÇÃO
"08-54-07","08","54","07",COLEÇÃO
"08-54-08","08","54","08",COLEÇÃO
"08-54-09","08","54","09",COLEÇÃO
"08-60-10","08","60","10",COLEÇÃO
"08-60-11","08","60","11",COLEÇÃO
"08-60-12","08","60","12",COLEÇÃO
"08-60-13","08","60","13",COLEÇÃO
"08-60-14","08","60","14",COLEÇÃO
"08-60-15","08","60","15",COLEÇÃO
"08-60-16","08","60","16",COLEÇÃO
"08-60-17","08","60","17",COLEÇÃO
"08-55-01","08","55","01",COLEÇÃO
"08-55-02","08","55","02",COLEÇÃO
"08-55-03","08","55","03",COLEÇÃO
"08-55-04","08","55","04",COLEÇÃO
"08-55-05","08","55","05",COLEÇÃO
"08-55-06","08","55","06",COLEÇÃO
"08-55-07","08","55","07",COLEÇÃO
"08-55-08","08","55","08",COLEÇÃO
"08-55-09","08","55","09",COLEÇÃO
"08-61-10","08","61","10",COLEÇÃO
"08-61-11","08","61","11",COLEÇÃO
"08-61-12","08","61","12",COLEÇÃO
"08-61-13","08","61","13",COLEÇÃO
"08-61-14","08","61","14",COLEÇÃO
"08-61-15","08","61","15",COLEÇÃO
"08-61-16","08","61","16",COLEÇÃO
"08-61-17","08","61","17",COLEÇÃO
"08-56-01","08","56","01",COLEÇÃO
"08-56-02","08","56","02",COLEÇÃO
"08-56-03","08","56","03",COLEÇÃO
"08-62-10","08","62","10",COLEÇÃO
"08-62-11","08","62","11",COLEÇÃO
"08-62-12","08","62","12",COLEÇÃO
"08-62-13","08","62","13",COLEÇÃO
"08-62-14","08","62","14",COLEÇÃO
"08-62-15","08","62","15",COLEÇÃO
"08-62-16","08","62","16",COLEÇÃO
"08-62-17","08","62","17",COLEÇÃO
"08-63-10","08","63","10",COLEÇÃO
"08-63-11","08","63","11",COLEÇÃO
"08-63-12","08","63","12",COLEÇÃO
"08-63-13","08","63","13",COLEÇÃO
"08-63-14","08","63","14",COLEÇÃO
"08-63-15","08","63","15",COLEÇÃO
"08-63-16","08","63","16",COLEÇÃO
"08-63-17","08","63","17",COLEÇÃO
"08-56-04","08","56","04",COLEÇÃO
"08-56-05","08","56","05",COLEÇÃO
"08-56-06","08","56","06",COLEÇÃO
"08-56-07","08","56","07",COLEÇÃO
"08-56-08","08","56","08",COLEÇÃO
"08-56-09","08","56","09",COLEÇÃO
"08-57-01","08","57","01",COLEÇÃO
"08-57-02","08","57","02",COLEÇÃO
"08-57-03","08","57","03",COLEÇÃO
"08-64-10","08","64","10",COLEÇÃO
"08-64-11","08","64","11",COLEÇÃO
"08-64-12","08","64","12",COLEÇÃO
"08-64-13","08","64","13",COLEÇÃO
"08-64-14","08","64","14",COLEÇÃO
"08-64-15","08","64","15",COLEÇÃO
"08-64-16","08","64","16",COLEÇÃO
"08-64-17","08","64","17",COLEÇÃO
"08-57-04","08","57","04",COLEÇÃO
"08-57-05","08","57","05",COLEÇÃO
"08-57-06","08","57","06",COLEÇÃO
"08-57-07","08","57","07",COLEÇÃO
"08-57-08","08","57","08",COLEÇÃO
"08-57-09","08","57","09",COLEÇÃO
"08-58-02","08","58","02",COLEÇÃO
"08-58-03","08","58","03",COLEÇÃO
"08-58-04","08","58","04",COLEÇÃO
"08-65-10","08","65","10",COLEÇÃO
"08-65-11","08","65","11",COLEÇÃO
"08-65-12","08","65","12",COLEÇÃO
"08-65-13","08","65","13",COLEÇÃO
"08-65-14","08","65","14",COLEÇÃO
"08-65-15","08","65","15",COLEÇÃO
"08-65-16","08","65","16",COLEÇÃO
"08-65-17","08","65","17",COLEÇÃO
"08-58-05","08","58","05",COLEÇÃO
"08-58-06","08","58","06",COLEÇÃO
"08-58-07","08","58","07",COLEÇÃO
"08-58-08","08","58","08",COLEÇÃO
"08-58-09","08","58","09",COLEÇÃO
"08-59-01","08","59","01",COLEÇÃO
"08-59-02","08","59","02",COLEÇÃO
"08-59-03","08","59","03",COLEÇÃO
"08-59-04","08","59","04",COLEÇÃO
"08-66-10","08","66","10",COLEÇÃO
"08-66-11","08","66","11",COLEÇÃO
"08-66-12","08","66","12",COLEÇÃO
"08-66-13","08","66","13",COLEÇÃO
"08-66-14","08","66","14",COLEÇÃO
"08-66-15","08","66","15",COLEÇÃO
"08-66-16","08","66","16",COLEÇÃO
"08-66-17","08","66","17",COLEÇÃO
"08-59-05","08","59","05",COLEÇÃO
"20-28-06","20","28","06",COLEÇÃO
"08-59-06","08","59","06",COLEÇÃO
"08-59-07","08","59","07",COLEÇÃO
"08-59-08","08","59","08",COLEÇÃO
"08-59-09","08","59","09",COLEÇÃO
"08-60-01","08","60","01",COLEÇÃO
"08-60-02","08","60","02",COLEÇÃO
"08-60-03","08","60","03",COLEÇÃO
"08-60-04","08","60","04",COLEÇÃO
"08-67-10","08","67","10",COLEÇÃO
"08-67-11","08","67","11",COLEÇÃO
"08-67-12","08","67","12",COLEÇÃO
"08-67-13","08","67","13",COLEÇÃO
"08-67-14","08","67","14",COLEÇÃO
"08-67-15","08","67","15",COLEÇÃO
"08-67-16","08","67","16",COLEÇÃO
"08-67-17","08","67","17",COLEÇÃO
"08-60-05","08","60","05",COLEÇÃO
"08-60-06","08","60","06",COLEÇÃO
"08-60-07","08","60","07",COLEÇÃO
"08-60-08","08","60","08",COLEÇÃO
"08-60-09","08","60","09",COLEÇÃO
"08-61-01","08","61","01",COLEÇÃO
"08-61-02","08","61","02",COLEÇÃO
"08-61-03","08","61","03",COLEÇÃO
"08-61-04","08","61","04",COLEÇÃO
"08-68-10","08","68","10",COLEÇÃO
"08-68-11","08","68","11",COLEÇÃO
"08-68-12","08","68","12",COLEÇÃO
"08-68-13","08","68","13",COLEÇÃO
"08-68-14","08","68","14",COLEÇÃO
"08-68-15","08","68","15",COLEÇÃO
"08-68-16","08","68","16",COLEÇÃO
"08-68-17","08","68","17",COLEÇÃO
"08-61-05","08","61","05",COLEÇÃO
"08-61-06","08","61","06",COLEÇÃO
"08-61-07","08","61","07",COLEÇÃO
"08-61-08","08","61","08",COLEÇÃO
"08-61-09","08","61","09",COLEÇÃO
"08-62-01","08","62","01",COLEÇÃO
"08-62-02","08","62","02",COLEÇÃO
"08-62-03","08","62","03",COLEÇÃO
"08-62-04","08","62","04",COLEÇÃO
"08-69-10","08","69","10",COLEÇÃO
"08-69-11","08","69","11",COLEÇÃO
"08-69-12","08","69","12",COLEÇÃO
"08-69-13","08","69","13",COLEÇÃO
"08-69-14","08","69","14",COLEÇÃO
"08-69-15","08","69","15",COLEÇÃO
"08-69-16","08","69","16",COLEÇÃO
"08-69-17","08","69","17",COLEÇÃO
"08-62-05","08","62","05",COLEÇÃO
"08-62-06","08","62","06",COLEÇÃO
"08-62-07","08","62","07",COLEÇÃO
"08-62-08","08","62","08",COLEÇÃO
"08-62-09","08","62","09",COLEÇÃO
"08-63-01","08","63","01",COLEÇÃO
"08-63-02","08","63","02",COLEÇÃO
"08-63-03","08","63","03",COLEÇÃO
"08-63-04","08","63","04",COLEÇÃO
"08-70-10","08","70","10",COLEÇÃO
"08-70-11","08","70","11",COLEÇÃO
"08-70-12","08","70","12",COLEÇÃO
"08-70-13","08","70","13",COLEÇÃO
"08-70-14","08","70","14",COLEÇÃO
"08-70-15","08","70","15",COLEÇÃO
"08-70-16","08","70","16",COLEÇÃO
"08-70-17","08","70","17",COLEÇÃO
"08-63-05","08","63","05",COLEÇÃO
"08-63-06","08","63","06",COLEÇÃO
"08-63-07","08","63","07",COLEÇÃO
"08-63-08","08","63","08",COLEÇÃO
"08-63-09","08","63","09",COLEÇÃO
"08-64-01","08","64","01",COLEÇÃO
"08-64-02","08","64","02",COLEÇÃO
"08-64-03","08","64","03",COLEÇÃO
"08-64-04","08","64","04",COLEÇÃO
"08-71-10","08","71","10",COLEÇÃO
"08-71-11","08","71","11",COLEÇÃO
"08-71-12","08","71","12",COLEÇÃO
"08-71-13","08","71","13",COLEÇÃO
"08-71-14","08","71","14",COLEÇÃO
"08-71-15","08","71","15",COLEÇÃO
"08-71-16","08","71","16",COLEÇÃO
"08-71-17","08","71","17",COLEÇÃO
"08-64-05","08","64","05",COLEÇÃO
"08-64-06","08","64","06",COLEÇÃO
"08-64-07","08","64","07",COLEÇÃO
"08-72-10","08","72","10",COLEÇÃO
"08-72-11","08","72","11",COLEÇÃO
"08-72-12","08","72","12",COLEÇÃO
"08-72-13","08","72","13",COLEÇÃO
"08-72-14","08","72","14",COLEÇÃO
"08-72-15","08","72","15",COLEÇÃO
"08-72-16","08","72","16",COLEÇÃO
"08-72-17","08","72","17",COLEÇÃO
"08-73-10","08","73","10",COLEÇÃO
"08-73-11","08","73","11",COLEÇÃO
"08-73-12","08","73","12",COLEÇÃO
"08-73-13","08","73","13",COLEÇÃO
"08-73-14","08","73","14",COLEÇÃO
"08-73-15","08","73","15",COLEÇÃO
"08-73-16","08","73","16",COLEÇÃO
"08-73-17","08","73","17",COLEÇÃO
"02-28-08","02","28","08",COLEÇÃO
"02-28-09","02","28","09",COLEÇÃO
"02-29-01","02","29","01",COLEÇÃO
"02-29-02","02","29","02",COLEÇÃO
"02-29-03","02","29","03",COLEÇÃO
"02-29-04","02","29","04",COLEÇÃO
"02-29-05","02","29","05",COLEÇÃO
"02-29-06","02","29","06",COLEÇÃO
"02-29-07","02","29","07",COLEÇÃO
"08-75-10","08","75","10",COLEÇÃO
"08-75-11","08","75","11",COLEÇÃO
"08-75-12","08","75","12",COLEÇÃO
"08-75-13","08","75","13",COLEÇÃO
"08-75-14","08","75","14",COLEÇÃO
"08-75-15","08","75","15",COLEÇÃO
"08-75-16","08","75","16",COLEÇÃO
"08-75-17","08","75","17",COLEÇÃO
"02-29-08","02","29","08",COLEÇÃO
"02-29-09","02","29","09",COLEÇÃO
"02-30-01","02","30","01",COLEÇÃO
"02-30-02","02","30","02",COLEÇÃO
"02-30-03","02","30","03",COLEÇÃO
"02-30-04","02","30","04",COLEÇÃO
"08-64-08","08","64","08",COLEÇÃO
"08-64-09","08","64","09",COLEÇÃO
"08-65-01","08","65","01",COLEÇÃO
"08-65-02","08","65","02",COLEÇÃO
"08-65-03","08","65","03",COLEÇÃO
"08-65-04","08","65","04",COLEÇÃO
"08-65-05","08","65","05",COLEÇÃO
"08-65-06","08","65","06",COLEÇÃO
"08-65-07","08","65","07",COLEÇÃO
"08-65-08","08","65","08",COLEÇÃO
"08-65-09","08","65","09",COLEÇÃO
"08-66-01","08","66","01",COLEÇÃO
"08-66-02","08","66","02",COLEÇÃO
"08-66-03","08","66","03",COLEÇÃO
"08-66-04","08","66","04",COLEÇÃO
"08-66-05","08","66","05",COLEÇÃO
"08-66-06","08","66","06",COLEÇÃO
"08-66-07","08","66","07",COLEÇÃO
"08-66-08","08","66","08",COLEÇÃO
"08-66-09","08","66","09",COLEÇÃO
"08-67-01","08","67","01",COLEÇÃO
"08-67-02","08","67","02",COLEÇÃO
"08-67-03","08","67","03",COLEÇÃO
"08-67-04","08","67","04",COLEÇÃO
"08-67-05","08","67","05",COLEÇÃO
"08-67-06","08","67","06",COLEÇÃO
"08-67-07","08","67","07",COLEÇÃO
"08-67-08","08","67","08",COLEÇÃO
"20-28-07","20","28","07",COLEÇÃO
"08-67-09","08","67","09",COLEÇÃO
"20-45-08","20","45","08",COLEÇÃO
"08-68-01","08","68","01",COLEÇÃO
"08-68-02","08","68","02",COLEÇÃO
"08-68-03","08","68","03",COLEÇÃO
"08-68-04","08","68","04",COLEÇÃO
"08-68-05","08","68","05",COLEÇÃO
"08-68-06","08","68","06",COLEÇÃO
"08-68-07","08","68","07",COLEÇÃO
"08-68-08","08","68","08",COLEÇÃO
"08-68-09","08","68","09",COLEÇÃO
"08-69-01","08","69","01",COLEÇÃO
"08-69-02","08","69","02",COLEÇÃO
"08-69-03","08","69","03",COLEÇÃO
"08-69-04","08","69","04",COLEÇÃO
"08-69-05","08","69","05",COLEÇÃO
"08-69-06","08","69","06",COLEÇÃO
"08-69-07","08","69","07",COLEÇÃO
"08-69-08","08","69","08",COLEÇÃO
"08-69-09","08","69","09",COLEÇÃO
"08-70-01","08","70","01",COLEÇÃO
"08-70-02","08","70","02",COLEÇÃO
"08-70-03","08","70","03",COLEÇÃO
"08-70-04","08","70","04",COLEÇÃO
"08-70-05","08","70","05",COLEÇÃO
"08-70-06","08","70","06",COLEÇÃO
"08-70-07","08","70","07",COLEÇÃO
"08-70-08","08","70","08",COLEÇÃO
"08-70-09","08","70","09",COLEÇÃO
"08-71-01","08","71","01",COLEÇÃO
"08-71-02","08","71","02",COLEÇÃO
"08-71-03","08","71","03",COLEÇÃO
"08-71-04","08","71","04",COLEÇÃO
"08-71-05","08","71","05",COLEÇÃO
"08-71-06","08","71","06",COLEÇÃO
"08-71-07","08","71","07",COLEÇÃO
"08-71-08","08","71","08",COLEÇÃO
"08-71-09","08","71","09",COLEÇÃO
"08-72-01","08","72","01",COLEÇÃO
"08-72-02","08","72","02",COLEÇÃO
"08-72-03","08","72","03",COLEÇÃO
"08-72-04","08","72","04",COLEÇÃO
"08-72-05","08","72","05",COLEÇÃO
"08-72-06","08","72","06",COLEÇÃO
"08-72-07","08","72","07",COLEÇÃO
"08-72-08","08","72","08",COLEÇÃO
"08-72-09","08","72","09",COLEÇÃO
"08-73-01","08","73","01",COLEÇÃO
"08-73-02","08","73","02",COLEÇÃO
"08-73-03","08","73","03",COLEÇÃO
"08-73-04","08","73","04",COLEÇÃO
"08-73-05","08","73","05",COLEÇÃO
"08-73-06","08","73","06",COLEÇÃO
"08-73-07","08","73","07",COLEÇÃO
"08-73-08","08","73","08",COLEÇÃO
"08-73-09","08","73","09",COLEÇÃO
"08-75-01","08","75","01",COLEÇÃO
"08-75-02","08","75","02",COLEÇÃO
"08-75-03","08","75","03",COLEÇÃO
"08-75-04","08","75","04",COLEÇÃO
"08-75-05","08","75","05",COLEÇÃO
"08-75-06","08","75","06",COLEÇÃO
"08-75-07","08","75","07",COLEÇÃO
"08-75-08","08","75","08",COLEÇÃO
"08-75-09","08","75","09",COLEÇÃO
"02-30-05","02","30","05",COLEÇÃO
"02-30-06","02","30","06",COLEÇÃO
"02-30-07","02","30","07",COLEÇÃO
"02-30-08","02","30","08",COLEÇÃO
"02-30-09","02","30","09",COLEÇÃO
"02-31-01","02","31","01",COLEÇÃO
"02-31-02","02","31","02",COLEÇÃO
"02-31-03","02","31","03",COLEÇÃO
"02-31-04","02","31","04",COLEÇÃO
"02-31-05","02","31","05",COLEÇÃO
"02-31-06","02","31","06",COLEÇÃO
"02-31-07","02","31","07",COLEÇÃO
"02-31-08","02","31","08",COLEÇÃO
"02-31-09","02","31","09",COLEÇÃO
"02-32-01","02","32","01",COLEÇÃO
"02-32-02","02","32","02",COLEÇÃO
"02-32-03","02","32","03",COLEÇÃO
"02-32-04","02","32","04",COLEÇÃO
"02-32-05","02","32","05",COLEÇÃO
"02-32-06","02","32","06",COLEÇÃO
"02-32-07","02","32","07",COLEÇÃO
"02-44-06","02","44","06",COLEÇÃO
"02-44-07","02","44","07",COLEÇÃO
"02-44-08","02","44","08",COLEÇÃO
"02-44-09","02","44","09",COLEÇÃO
"02-45-02","02","45","02",COLEÇÃO
"02-45-03","02","45","03",COLEÇÃO
"02-45-04","02","45","04",COLEÇÃO
"02-45-05","02","45","05",COLEÇÃO
"02-45-06","02","45","06",COLEÇÃO
"02-45-07","02","45","07",COLEÇÃO
"02-45-08","02","45","08",COLEÇÃO
"02-45-09","02","45","09",COLEÇÃO
"02-46-01","02","46","01",COLEÇÃO
"02-46-02","02","46","02",COLEÇÃO
"02-46-03","02","46","03",COLEÇÃO
"02-46-04","02","46","04",COLEÇÃO
"02-46-05","02","46","05",COLEÇÃO
"02-46-06","02","46","06",COLEÇÃO
"02-46-07","02","46","07",COLEÇÃO
"02-46-08","02","46","08",COLEÇÃO
"02-46-09","02","46","09",COLEÇÃO
"02-47-01","02","47","01",COLEÇÃO
"02-47-02","02","47","02",COLEÇÃO
"02-47-03","02","47","03",COLEÇÃO
"02-47-04","02","47","04",COLEÇÃO
"02-47-05","02","47","05",COLEÇÃO
"02-47-06","02","47","06",COLEÇÃO
"02-47-07","02","47","07",COLEÇÃO
"02-47-08","02","47","08",COLEÇÃO
"02-47-09","02","47","09",COLEÇÃO
"02-48-01","02","48","01",COLEÇÃO
"02-48-02","02","48","02",COLEÇÃO
"02-48-03","02","48","03",COLEÇÃO
"02-48-04","02","48","04",COLEÇÃO
"02-48-05","02","48","05",COLEÇÃO
"02-48-06","02","48","06",COLEÇÃO
"02-48-07","02","48","07",COLEÇÃO
"02-53-08","02","53","08",COLEÇÃO
"02-53-09","02","53","09",COLEÇÃO
"02-54-01","02","54","01",COLEÇÃO
"02-54-02","02","54","02",COLEÇÃO
"02-54-03","02","54","03",COLEÇÃO
"02-54-04","02","54","04",COLEÇÃO
"02-54-05","02","54","05",COLEÇÃO
"02-54-06","02","54","06",COLEÇÃO
"02-54-07","02","54","07",COLEÇÃO
"02-54-08","02","54","08",COLEÇÃO
"02-54-09","02","54","09",COLEÇÃO
"02-55-02","02","55","02",COLEÇÃO
"02-55-03","02","55","03",COLEÇÃO
"02-55-04","02","55","04",COLEÇÃO
"02-55-05","02","55","05",COLEÇÃO
"02-55-06","02","55","06",COLEÇÃO
"02-55-07","02","55","07",COLEÇÃO
"02-55-08","02","55","08",COLEÇÃO
"02-55-09","02","55","09",COLEÇÃO
"02-56-01","02","56","01",COLEÇÃO
"02-56-02","02","56","02",COLEÇÃO
"02-56-03","02","56","03",COLEÇÃO
"02-56-04","02","56","04",COLEÇÃO
"02-56-05","02","56","05",COLEÇÃO
"02-56-06","02","56","06",COLEÇÃO
"02-56-07","02","56","07",COLEÇÃO
"02-56-08","02","56","08",COLEÇÃO
"02-56-09","02","56","09",COLEÇÃO
"02-57-01","02","57","01",COLEÇÃO
"02-57-02","02","57","02",COLEÇÃO
"02-57-03","02","57","03",COLEÇÃO
"02-57-04","02","57","04",COLEÇÃO
"02-57-05","02","57","05",COLEÇÃO
"20-45-09","20","45","09",COLEÇÃO
"02-57-06","02","57","06",COLEÇÃO
"02-57-07","02","57","07",COLEÇÃO
"02-57-08","02","57","08",COLEÇÃO
"02-57-09","02","57","09",COLEÇÃO
"02-58-01","02","58","01",COLEÇÃO
"02-58-02","02","58","02",COLEÇÃO
"02-58-03","02","58","03",COLEÇÃO
"02-58-04","02","58","04",COLEÇÃO
"02-58-05","02","58","05",COLEÇÃO
"02-58-06","02","58","06",COLEÇÃO
"02-58-07","02","58","07",COLEÇÃO
"02-58-08","02","58","08",COLEÇÃO
"02-58-09","02","58","09",COLEÇÃO
"02-59-01","02","59","01",COLEÇÃO
"02-59-02","02","59","02",COLEÇÃO
"02-59-03","02","59","03",COLEÇÃO
"02-59-04","02","59","04",COLEÇÃO
"02-59-05","02","59","05",COLEÇÃO
"02-59-06","02","59","06",COLEÇÃO
"02-59-07","02","59","07",COLEÇÃO
"02-59-08","02","59","08",COLEÇÃO
"02-59-09","02","59","09",COLEÇÃO
"02-60-01","02","60","01",COLEÇÃO
"02-60-02","02","60","02",COLEÇÃO
"02-60-03","02","60","03",COLEÇÃO
"02-60-04","02","60","04",COLEÇÃO
"02-60-05","02","60","05",COLEÇÃO
"02-60-06","02","60","06",COLEÇÃO
"02-60-07","02","60","07",COLEÇÃO
"02-60-08","02","60","08",COLEÇÃO
"02-60-09","02","60","09",COLEÇÃO
"02-61-01","02","61","01",COLEÇÃO
"02-61-02","02","61","02",COLEÇÃO
"02-61-03","02","61","03",COLEÇÃO
"02-61-04","02","61","04",COLEÇÃO
"02-61-05","02","61","05",COLEÇÃO
"02-61-06","02","61","06",COLEÇÃO
"02-61-07","02","61","07",COLEÇÃO
"02-61-08","02","61","08",COLEÇÃO
"02-61-09","02","61","09",COLEÇÃO
"02-62-01","02","62","01",COLEÇÃO
"02-62-02","02","62","02",COLEÇÃO
"02-62-03","02","62","03",COLEÇÃO
"02-62-04","02","62","04",COLEÇÃO
"02-62-05","02","62","05",COLEÇÃO
"02-62-06","02","62","06",COLEÇÃO
"02-62-07","02","62","07",COLEÇÃO
"02-62-08","02","62","08",COLEÇÃO
"02-62-09","02","62","09",COLEÇÃO
"02-63-01","02","63","01",COLEÇÃO
"02-63-02","02","63","02",COLEÇÃO
"02-63-03","02","63","03",COLEÇÃO
"02-63-04","02","63","04",COLEÇÃO
"02-63-05","02","63","05",COLEÇÃO
"02-63-06","02","63","06",COLEÇÃO
"02-63-07","02","63","07",COLEÇÃO
"02-63-08","02","63","08",COLEÇÃO
"02-63-09","02","63","09",COLEÇÃO
"02-64-01","02","64","01",COLEÇÃO
"02-64-02","02","64","02",COLEÇÃO
"02-64-03","02","64","03",COLEÇÃO
"02-64-04","02","64","04",COLEÇÃO
"02-64-05","02","64","05",COLEÇÃO
"02-64-06","02","64","06",COLEÇÃO
"02-64-07","02","64","07",COLEÇÃO
"02-64-08","02","64","08",COLEÇÃO
"02-64-09","02","64","09",COLEÇÃO
"02-10-01","02","10","01",COLEÇÃO
"02-68-04","02","68","04",COLEÇÃO
"02-68-05","02","68","05",COLEÇÃO
"02-68-06","02","68","06",COLEÇÃO
"02-68-07","02","68","07",COLEÇÃO
"02-68-08","02","68","08",COLEÇÃO
"02-68-09","02","68","09",COLEÇÃO
"02-69-01","02","69","01",COLEÇÃO
"02-69-02","02","69","02",COLEÇÃO
"02-69-03","02","69","03",COLEÇÃO
"02-69-04","02","69","04",COLEÇÃO
"02-69-05","02","69","05",COLEÇÃO
"02-69-06","02","69","06",COLEÇÃO
"02-69-07","02","69","07",COLEÇÃO
"02-69-08","02","69","08",COLEÇÃO
"02-69-09","02","69","09",COLEÇÃO
"02-70-01","02","70","01",COLEÇÃO
"02-70-02","02","70","02",COLEÇÃO
"02-70-03","02","70","03",COLEÇÃO
"02-70-04","02","70","04",COLEÇÃO
"02-70-05","02","70","05",COLEÇÃO
"02-70-06","02","70","06",COLEÇÃO
"02-70-07","02","70","07",COLEÇÃO
"02-70-08","02","70","08",COLEÇÃO
"02-70-09","02","70","09",COLEÇÃO
"02-71-01","02","71","01",COLEÇÃO
"02-71-02","02","71","02",COLEÇÃO
"02-71-03","02","71","03",COLEÇÃO
"02-71-04","02","71","04",COLEÇÃO
"02-71-05","02","71","05",COLEÇÃO
"02-71-06","02","71","06",COLEÇÃO
"02-71-07","02","71","07",COLEÇÃO
"02-71-08","02","71","08",COLEÇÃO
"02-71-09","02","71","09",COLEÇÃO
"02-72-01","02","72","01",COLEÇÃO
"02-72-02","02","72","02",COLEÇÃO
"02-72-03","02","72","03",COLEÇÃO
"02-72-04","02","72","04",COLEÇÃO
"02-72-05","02","72","05",COLEÇÃO
"02-72-06","02","72","06",COLEÇÃO
"02-72-07","02","72","07",COLEÇÃO
"02-72-08","02","72","08",COLEÇÃO
"02-72-09","02","72","09",COLEÇÃO
"02-73-01","02","73","01",COLEÇÃO
"02-73-02","02","73","02",COLEÇÃO
"02-73-03","02","73","03",COLEÇÃO
"02-73-04","02","73","04",COLEÇÃO
"02-73-05","02","73","05",COLEÇÃO
"02-73-06","02","73","06",COLEÇÃO
"02-73-07","02","73","07",COLEÇÃO
"02-73-08","02","73","08",COLEÇÃO
"02-73-09","02","73","09",COLEÇÃO
"02-74-01","02","74","01",COLEÇÃO
"02-74-02","02","74","02",COLEÇÃO
"02-74-03","02","74","03",COLEÇÃO
"02-74-04","02","74","04",COLEÇÃO
"02-74-05","02","74","05",COLEÇÃO
"02-74-06","02","74","06",COLEÇÃO
"02-74-07","02","74","07",COLEÇÃO
"02-74-08","02","74","08",COLEÇÃO
"02-74-09","02","74","09",COLEÇÃO
"02-75-01","02","75","01",COLEÇÃO
"02-75-02","02","75","02",COLEÇÃO
"02-75-03","02","75","03",COLEÇÃO
"02-75-04","02","75","04",COLEÇÃO
"02-75-05","02","75","05",COLEÇÃO
